SKU,Brand_Desc,Product_Category,Date range,Ranking (By net sales),Net Sales,Net Sales Items,Transaction,ATV,ASP,Net Sales Contribution,Net Sales Items Contribution,Brand
2465117,SOLMAX,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1871,570.1,10,7,81.442857,57.01,0.000129,0.000337,PROP
0012024,COLOFAC,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1872,570.09,1,1,570.09,570.09,0.000129,0.000034,PROP
0101029,BENZAC,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1873,568.23,4,3,189.41,142.0575,0.000128,0.000135,PROP
1110454,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1874,567.12,2,1,567.12,283.56,0.000128,0.000067,BOOTS
1082328,VITA,Haircare,"Jan 01, 2026 - Jan 31, 2026",1875,567.04,10,9,63.004444,56.704,0.000128,0.000337,PROP
2753465,KLEAN&KARE,Eyecare,"Jan 01, 2026 - Jan 31, 2026",1876,565.4,11,11,51.4,51.4,0.000128,0.000371,PROP
1090413,PLANTNERY,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1877,564.48,6,3,188.16,94.08,0.000128,0.000202,PROP
1111868,MADAME LOUISE,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1878,563.83,23,10,56.383,24.514348,0.000127,0.000775,PROP
1059536,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1879,561.64,1,1,561.64,561.64,0.000127,0.000034,PROP
1098834,BIOVECH,Haircare,"Jan 01, 2026 - Jan 31, 2026",1880,560.76,4,4,140.19,140.19,0.000127,0.000135,PROP
2617359,HARMONY,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1880,560.76,6,3,186.92,93.46,0.000127,0.000202,PROP
2539374,DIFELENE,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1880,560.76,6,5,112.152,93.46,0.000127,0.000202,PROP
1084855,KLEAN&KARE,Eyecare,"Jan 01, 2026 - Jan 31, 2026",1880,560.76,4,4,140.19,140.19,0.000127,0.000135,PROP
1116453,FENAFEX,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1880,560.76,4,4,140.19,140.19,0.000127,0.000135,PROP
1121129,L'Oreal,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1885,559.81,1,1,559.81,559.81,0.000127,0.000034,PROP
1111105,L'Oreal,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1885,559.81,1,1,559.81,559.81,0.000127,0.000034,PROP
2490014,Neutrogena,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1885,559.81,1,1,559.81,559.81,0.000127,0.000034,PROP
2555493,Bausch&Lomb,Eyecare,"Jan 01, 2026 - Jan 31, 2026",1888,559.24,11,7,79.891429,50.84,0.000126,0.000371,PROP
5985730,BOOTS SOLTAN,Suncare,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,BOOTS
1096580,DR.PONG,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
1058941,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,1,558.88,279.44,0.000126,0.000067,PROP
1120492,Rojukiss,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
2500540,Banana Boat,Suncare,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
2703239,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
6928358,BOOTS SOLTAN,Suncare,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,BOOTS
1062889,Mega,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
2703344,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
2569656,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1889,558.88,2,2,279.44,279.44,0.000126,0.000067,PROP
1126120,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,3,185.98,185.98,0.000126,0.000101,PROP
1120898,Dove,Haircare,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,3,185.98,185.98,0.000126,0.000101,PROP
2630584,Neutrogena,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,3,185.98,185.98,0.000126,0.000101,PROP
1023339,KISS MY BODY,Suncare,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,6,3,185.98,92.99,0.000126,0.000202,PROP
2698855,SENKA,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,2,278.97,185.98,0.000126,0.000101,PROP
1117930,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,3,185.98,185.98,0.000126,0.000101,PROP
2697077,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,2,278.97,185.98,0.000126,0.000101,PROP
2697042,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1899,557.94,3,3,185.98,185.98,0.000126,0.000101,PROP
2537177,FLUIFORT,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1907,557,2,2,278.5,278.5,0.000126,0.000067,PROP
1051801,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1907,557,4,4,139.25,139.25,0.000126,0.000135,PROP
1092744,Axe,Mens,"Jan 01, 2026 - Jan 31, 2026",1907,557,4,3,185.666667,139.25,0.000126,0.000135,PROP
1094494,FESDRA,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",1910,556.07,17,2,278.035,32.71,0.000126,0.000573,PROP
1001281,XCUTEME,Haircare,"Jan 01, 2026 - Jan 31, 2026",1911,556.06,5,4,139.015,111.212,0.000126,0.000168,PROP
1112330,Aerius,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1912,556.01,3,3,185.336667,185.336667,0.000126,0.000101,PROP
4550572,Soap & Glory,Haircare,"Jan 01, 2026 - Jan 31, 2026",1913,555.5,4,4,138.875,138.875,0.000126,0.000135,BOOTS
2472768,Banana Boat,Suncare,"Jan 01, 2026 - Jan 31, 2026",1914,555.15,4,4,138.7875,138.7875,0.000125,0.000135,PROP
4270509,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1915,555.14,6,2,277.57,92.523333,0.000125,0.000202,BOOTS
2480515,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",1916,555.13,6,5,111.026,92.521667,0.000125,0.000202,PROP
2765102,BROWIT,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1916,555.13,6,5,111.026,92.521667,0.000125,0.000202,PROP
1122298,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1918,555.12,6,6,92.52,92.52,0.000125,0.000202,PROP
1103748,VICKS,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1918,555.12,6,6,92.52,92.52,0.000125,0.000202,PROP
2517419,KOOL FEVER,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1918,555.12,6,6,92.52,92.52,0.000125,0.000202,PROP
1063680,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",1921,554.66,6,4,138.665,92.443333,0.000125,0.000202,PROP
1122732,HAIR IT,Haircare,"Jan 01, 2026 - Jan 31, 2026",1922,553.74,3,2,276.87,184.58,0.000125,0.000101,PROP
5402042,TED BAKER,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1923,551.72,3,3,183.906667,183.906667,0.000125,0.000101,3
1101389,DOPROCT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1924,551.41,6,5,110.282,91.901667,0.000125,0.000202,PROP
1024438,DR.RAY,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1925,551.4,10,5,110.28,55.14,0.000125,0.000337,PROP
1098988,WANGWAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1925,551.4,10,2,275.7,55.14,0.000125,0.000337,PROP
1092716,Gatsby,Mens,"Jan 01, 2026 - Jan 31, 2026",1927,550.47,2,2,275.235,275.235,0.000124,0.000067,PROP
2547075,POY-SIAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1928,549.52,14,7,78.502857,39.251429,0.000124,0.000472,PROP
2407877,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1929,549.33,6,5,109.866,91.555,0.000124,0.000202,PROP
2432308,HAND HELD,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1930,546.75,9,9,60.75,60.75,0.000124,0.000303,PROP
1071303,MANICARE,Beauty Accs,"Jan 01, 2026 - Jan 31, 2026",1931,546.72,3,3,182.24,182.24,0.000124,0.000101,PROP
1094298,MIZUMI,Suncare,"Jan 01, 2026 - Jan 31, 2026",1931,546.72,3,3,182.24,182.24,0.000124,0.000101,PROP
1097571,BOOTS BABY,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",1933,545.85,29,20,27.2925,18.822414,0.000123,0.000977,BOOTS
2760798,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1934,544.6,8,5,108.92,68.075,0.000123,0.000269,PROP
1077694,L'Oreal,Haircare,"Jan 01, 2026 - Jan 31, 2026",1935,542.68,5,4,135.67,108.536,0.000123,0.000168,PROP
1116089,BIFESTA,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1936,542.06,2,2,271.03,271.03,0.000123,0.000067,PROP
2650380,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1936,542.06,2,2,271.03,271.03,0.000123,0.000067,PROP
1097476,Gatsby,Haircare,"Jan 01, 2026 - Jan 31, 2026",1936,542.06,2,2,271.03,271.03,0.000123,0.000067,PROP
2447526,Gatsby,Mens,"Jan 01, 2026 - Jan 31, 2026",1939,542.04,4,4,135.51,135.51,0.000123,0.000135,PROP
2621232,Veet,Depils,"Jan 01, 2026 - Jan 31, 2026",1939,542.04,4,4,135.51,135.51,0.000123,0.000135,PROP
2555841,KRATAIBIN,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",1941,541.52,20,14,38.68,27.076,0.000122,0.000674,PROP
1245430,BOOTS NATURE'S SERIES,Haircare,"Jan 01, 2026 - Jan 31, 2026",1942,541.36,6,5,108.272,90.226667,0.000122,0.000202,BOOTS
5599660,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1943,541.24,20,6,90.206667,27.062,0.000122,0.000674,BOOTS
2460425,Gatsby,Haircare,"Jan 01, 2026 - Jan 31, 2026",1944,541.13,6,6,90.188333,90.188333,0.000122,0.000202,PROP
2555892,3M,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1944,541.13,4,4,135.2825,135.2825,0.000122,0.000135,PROP
8383820,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1946,541.12,2,1,541.12,270.56,0.000122,0.000067,BOOTS
2754712,Dettol,First Aid,"Jan 01, 2026 - Jan 31, 2026",1946,541.12,1,1,541.12,541.12,0.000122,0.000034,PROP
5823641,BOOTS SMOOTHCARE,Depils,"Jan 01, 2026 - Jan 31, 2026",1948,540.19,3,2,270.095,180.063333,0.000122,0.000101,BOOTS
1077666,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1948,540.19,2,2,270.095,270.095,0.000122,0.000067,PROP
1068034,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1948,540.19,2,2,270.095,270.095,0.000122,0.000067,PROP
1111609,Vaseline,Suncare,"Jan 01, 2026 - Jan 31, 2026",1951,540.18,2,2,270.09,270.09,0.000122,0.000067,PROP
2529638,RABBIT,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",1952,537.72,22,22,24.441818,24.441818,0.000122,0.000741,PROP
1077701,L'Oreal,Haircare,"Jan 01, 2026 - Jan 31, 2026",1953,537.42,4,3,179.14,134.355,0.000121,0.000135,PROP
1108081,L'Oreal,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1954,537.4,1,1,537.4,537.4,0.000121,0.000034,PROP
2761484,PUREEN,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",1955,537.39,5,4,134.3475,107.478,0.000121,0.000168,PROP
1547453,BOOTS GLOSSY LIP BALM,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1956,537.36,5,5,107.472,107.472,0.000121,0.000168,BOOTS
8968187,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1957,536.92,1,1,536.92,536.92,0.000121,0.000034,BOOTS
1116285,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1957,536.92,1,1,536.92,536.92,0.000121,0.000034,BOOTS
1090476,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1959,536.76,2,2,268.38,268.38,0.000121,0.000067,BOOTS
2760488,BENICE,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1960,535.96,12,9,59.551111,44.663333,0.000121,0.000404,PROP
1099170,FEITAS,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1961,535.58,6,3,178.526667,89.263333,0.000121,0.000202,PROP
1052921,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1962,535.55,4,4,133.8875,133.8875,0.000121,0.000135,PROP
1119687,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1963,535.04,2,2,267.52,267.52,0.000121,0.000067,PROP
1110384,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1964,534.6,2,2,267.3,267.3,0.000121,0.000067,BOOTS
2663830,Sensodyne,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1965,532.74,6,6,88.79,88.79,0.00012,0.000202,PROP
2713102,Goody,Hair Accessorie,"Jan 01, 2026 - Jan 31, 2026",1966,532.73,6,4,133.1825,88.788333,0.00012,0.000202,PROP
1124363,OKAMOTO,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1967,532.7,7,5,106.54,76.1,0.00012,0.000236,PROP
1114717,BANOBAGI,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1968,531.66,12,5,106.332,44.305,0.00012,0.000404,PROP
1105344,BOOTS COLLAGENESE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1969,530.84,2,2,265.42,265.42,0.00012,0.000067,BOOTS
1796038,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1970,530.71,2,2,265.355,265.355,0.00012,0.000067,BOOTS
1117685,BOOTS PERFUME,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1971,530.32,7,4,132.58,75.76,0.00012,0.000236,BOOTS
1081418,BROWIT,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1972,529.92,3,3,176.64,176.64,0.00012,0.000101,PROP
1082517,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1973,529.91,3,2,264.955,176.636667,0.00012,0.000101,PROP
2577942,Dettol,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1974,529.9,4,4,132.475,132.475,0.00012,0.000135,PROP
2751179,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1975,528.04,1,1,528.04,528.04,0.000119,0.000034,PROP
2068134,Alcon,Eyecare,"Jan 01, 2026 - Jan 31, 2026",1976,528.03,4,4,132.0075,132.0075,0.000119,0.000135,PROP
2434297,PEPPERMINT,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1977,526.84,23,15,35.122667,22.906087,0.000119,0.000775,PROP
2724945,Physiogel,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1978,523.96,2,1,523.96,261.98,0.000118,0.000067,PROP
1088509,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1979,523.45,18,10,52.345,29.080556,0.000118,0.000606,BOOTS
1091834,Bond,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,6,3,174.453333,87.226667,0.000118,0.000202,PROP
1090462,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,2,2,261.68,261.68,0.000118,0.000067,BOOTS
2494044,BURT'S BEES,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,2,2,261.68,261.68,0.000118,0.000067,PROP
0131026,Zyrtec,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,4,3,174.453333,130.84,0.000118,0.000135,PROP
1124573,PRET A PORTER,Fragrance,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,1,1,523.36,523.36,0.000118,0.000034,PROP
0033046,CLINICOLD,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,16,16,32.71,32.71,0.000118,0.000539,PROP
2749352,Falles,Haircare,"Jan 01, 2026 - Jan 31, 2026",1980,523.36,7,1,523.36,74.765714,0.000118,0.000236,PROP
2129116,BOOTS CUCUMBER,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1987,522.75,8,5,104.55,65.34375,0.000118,0.000269,BOOTS
1098673,BOOTS EXTRA BRIGHT SPOTLESS,Suncare,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,2,1,522.43,261.215,0.000118,0.000067,BOOTS
1120338,Berocca,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,1,1,522.43,522.43,0.000118,0.000034,PROP
1156306,BOOTS SUN,Suncare,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,3,2,261.215,174.143333,0.000118,0.000101,BOOTS
1117321,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,1,1,522.43,522.43,0.000118,0.000034,PROP
3340341,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,2,1,522.43,261.215,0.000118,0.000067,BOOTS
1107934,TSUBAKI,Haircare,"Jan 01, 2026 - Jan 31, 2026",1988,522.43,1,1,522.43,522.43,0.000118,0.000034,PROP
5628261,BOOTS BATH BODY HAIR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1994,521.86,8,8,65.2325,65.2325,0.000118,0.000269,BOOTS
2621240,Veet,Depils,"Jan 01, 2026 - Jan 31, 2026",1995,521.72,4,4,130.43,130.43,0.000118,0.000135,PROP
1114696,BANOBAGI,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1996,521.34,12,8,65.1675,43.445,0.000118,0.000404,PROP
0034030,BRONAL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1997,519.63,4,3,173.21,129.9075,0.000117,0.000135,PROP
6654614,A LITTLE SOMETHING,Gift-PC,"Jan 01, 2026 - Jan 31, 2026",1997,519.63,4,3,173.21,129.9075,0.000117,0.000135,3
1104126,KHAOKHO,Haircare,"Jan 01, 2026 - Jan 31, 2026",1997,519.63,4,2,259.815,129.9075,0.000117,0.000135,PROP
2701562,CLEAR,Haircare,"Jan 01, 2026 - Jan 31, 2026",1997,519.63,4,3,173.21,129.9075,0.000117,0.000135,PROP
1078723,Mega,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2001,518.7,3,3,172.9,172.9,0.000117,0.000101,PROP
1120380,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2002,518.63,2,2,259.315,259.315,0.000117,0.000067,BOOTS
0032047,IVORIN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2003,516.82,8,7,73.831429,64.6025,0.000117,0.000269,PROP
1108459,DR.RAY,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2004,516.81,7,6,86.135,73.83,0.000117,0.000236,PROP
1061272,QUIKWIPE,Eyecare,"Jan 01, 2026 - Jan 31, 2026",2005,515.91,8,7,73.701429,64.48875,0.000117,0.000269,PROP
8964491,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2006,514.02,2,1,514.02,257.01,0.000116,0.000067,BOOTS
2057574,EASIFIX,First Aid,"Jan 01, 2026 - Jan 31, 2026",2007,514.01,5,4,128.5025,102.802,0.000116,0.000168,PROP
1088754,BOOTS OTC,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2007,514.01,10,6,85.668333,51.401,0.000116,0.000337,BOOTS
1072822,Rojukiss,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2009,513.08,1,1,513.08,513.08,0.000116,0.000034,PROP
2703271,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2010,512.15,2,2,256.075,256.075,0.000116,0.000067,PROP
2494060,BURT'S BEES,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2011,510.28,2,2,255.14,255.14,0.000115,0.000067,PROP
2537029,WANGPROM,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2012,510.22,7,6,85.036667,72.888571,0.000115,0.000236,PROP
1103391,Listerine,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2013,509.35,5,4,127.3375,101.87,0.000115,0.000168,PROP
8642524,BOOTS EXPERT,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2014,505.4,11,6,84.233333,45.945455,0.000114,0.000371,BOOTS
2748097,BAKAMOL,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2015,504.69,36,8,63.08625,14.019167,0.000114,0.001213,PROP
1122228,Colgate,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2016,504.68,4,4,126.17,126.17,0.000114,0.000135,PROP
2733677,HADA LABO,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2016,504.68,4,4,126.17,126.17,0.000114,0.000135,PROP
1122585,COKLAV,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2018,504.67,3,2,252.335,168.223333,0.000114,0.000101,PROP
2751489,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2018,504.67,9,4,126.1675,56.074444,0.000114,0.000303,PROP
1116943,FILA,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2020,504.66,6,3,168.22,84.11,0.000114,0.000202,PROP
5110823,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2021,503.74,2,1,503.74,251.87,0.000114,0.000067,BOOTS
1024739,ACNE-AID,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2021,503.74,1,1,503.74,503.74,0.000114,0.000034,PROP
8805563,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2021,503.74,2,1,503.74,251.87,0.000114,0.000067,BOOTS
2701902,OK HERBAL,Haircare,"Jan 01, 2026 - Jan 31, 2026",2024,503.72,11,6,83.953333,45.792727,0.000114,0.000371,PROP
1090406,Strepsils,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2024,503.72,7,7,71.96,71.96,0.000114,0.000236,PROP
1100325,Siang Pure Eil,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2026,502.85,11,4,125.7125,45.713636,0.000114,0.000371,PROP
2411270,J&J,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1111490,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1111455,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1092723,Gatsby,Mens,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1111462,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1111448,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2027,502.8,2,2,251.4,251.4,0.000114,0.000067,PROP
1129774,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2033,501.87,3,3,167.29,167.29,0.000113,0.000101,ไม่พบข้อมูล
1066039,DONUTT,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",2033,501.87,3,2,250.935,167.29,0.000113,0.000101,PROP
1072360,Rexona,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2033,501.87,3,3,167.29,167.29,0.000113,0.000101,PROP
2612756,Siang Pure Eil,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2036,500,2,2,250,250,0.000113,0.000067,PROP
1087900,DOUBLE A,First Aid,"Jan 01, 2026 - Jan 31, 2026",2037,499.93,22,18,27.773889,22.724091,0.000113,0.000741,PROP
2441641,Gaviscon,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2038,499.07,18,10,49.907,27.726111,0.000113,0.000606,PROP
2406382,Air X,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2039,498.49,28,13,38.345385,17.803214,0.000113,0.000943,PROP
2672481,BENICE,Feminine Hygien,"Jan 01, 2026 - Jan 31, 2026",2040,498.3,9,7,71.185714,55.366667,0.000113,0.000303,PROP
2494052,BURT'S BEES,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2041,497.2,2,2,248.6,248.6,0.000112,0.000067,PROP
0102038,ELOMET,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2041,497.2,4,4,124.3,124.3,0.000112,0.000135,PROP
2566592,Medinova,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2043,495.33,2,1,495.33,247.665,0.000112,0.000067,PROP
2657881,Sofy,Feminine Hygien,"Jan 01, 2026 - Jan 31, 2026",2044,493.44,6,6,82.24,82.24,0.000112,0.000202,PROP
2404207,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2045,490.65,5,1,490.65,98.13,0.000111,0.000168,PROP
2642663,Siang Pure Eil,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2045,490.65,7,4,122.6625,70.092857,0.000111,0.000236,PROP
1073403,GOLDEN CUP,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2047,487.84,18,10,48.784,27.102222,0.00011,0.000606,PROP
2650143,Sofy,Feminine Hygien,"Jan 01, 2026 - Jan 31, 2026",2048,485.99,8,5,97.198,60.74875,0.00011,0.000269,PROP
2242177,Dentiste,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2048,485.99,5,4,121.4975,97.198,0.00011,0.000168,PROP
1024550,DEHECTA,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2050,485.98,13,4,121.495,37.383077,0.00011,0.000438,PROP
0102084,FUCIDIN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2050,485.98,2,2,242.99,242.99,0.00011,0.000067,PROP
1103783,BOOTS VITAMIN C,Suncare,"Jan 01, 2026 - Jan 31, 2026",2052,485.05,2,1,485.05,242.525,0.00011,0.000067,BOOTS
6651577,TED BAKER,Gift-PC,"Jan 01, 2026 - Jan 31, 2026",2052,485.05,1,1,485.05,485.05,0.00011,0.000034,3
1128661,DAVID DAYS,Haircare,"Jan 01, 2026 - Jan 31, 2026",2054,484.12,2,2,242.06,242.06,0.000109,0.000067,PROP
2747228,PURICAS,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2055,484.11,2,1,484.11,242.055,0.000109,0.000067,PROP
1122263,FARGER,Haircare,"Jan 01, 2026 - Jan 31, 2026",2055,484.11,2,1,484.11,242.055,0.000109,0.000067,PROP
1117720,BOOTS CLEANSER,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2057,483.4,7,6,80.566667,69.057143,0.000109,0.000236,BOOTS
